base_size,layer_index,petal_index,opening_degree,base_width,length,curvature,twist_angle,thickness
3.2175,2,2,0.7574,0.848021,2.187076,0.464501,68.7249,0.08047
3.2175,2,3,0.7574,0.924956,2.132417,0.490315,103.9558,0.083792
3.2175,2,4,0.7574,0.860129,2.431026,0.437902,142.706,0.07217
3.2175,2,5,0.7574,0.886536,2.129988,0.423632,182.1481,0.07798
3.2175,2,6,0.7574,0.898321,2.078098,0.463671,205.1932,0.079
3.2175,2,7,0.7574,0.821033,2.269743,0.452232,238.0887,0.08431
3.2175,3,0,0.7574,0.913491,3.070804,0.235107,0.0,0.068844
3.2175,3,1,0.7574,0.950942,3.283966,0.226542,31.3912,0.072668
3.2175,3,2,0.7574,0.989922,3.063661,0.234529,63.192,0.063764
3.2175,3,3,0.7574,0.960337,3.302233,0.243937,95.8155,0.072806
3.2175,3,4,0.7574,0.897648,3.281732,0.245992,126.8813,0.071544
3.2175,3,5,0.7574,1.00858,3.342817,0.227749,154.1969,0.069433
3.2175,3,6,0.7574,0.961361,3.314643,0.242178,189.4034,0.077457
3.2175,3,7,0.7574,0.996096,3.160136,0.253853,221.7612,0.069557
3.2175,3,8,0.7574,0.965036,3.17521,0.224552,269.81,0.071846
3.2175,3,9,0.7574,0.97287,3.075318,0.23605,299.5141,0.079617
3.2175,3,10,0.7574,0.980412,3.155089,0.22071,318.8496,0.069062
3.2175,3,11,0.7574,0.955434,3.126558,0.228508,352.3036,0.070369
3.2175,3,12,0.7574,0.990576,3.346707,0.228758,380.0516,0.069775
2.0205,1,0,0.7879,0.503927,1.011185,0.679191,0.0,0.053108
2.0205,1,1,0.7879,0.495108,0.963823,0.686364,27.8523,0.05692
2.0205,1,2,0.7879,0.467158,0.969684,0.744322,55.4861,0.051278
2.0205,1,3,0.7879,0.461163,0.971084,0.738705,82.9922,0.056253
2.0205,1,4,0.7879,0.506969,1.023492,0.706979,109.8124,0.057915
2.0205,2,0,0.7879,0.571435,1.481481,0.435598,0.0,0.050126
2.0205,2,1,0.7879,0.564141,1.338036,0.451954,34.4022,0.048489
2.0205,2,2,0.7879,0.579204,1.29832,0.490662,69.5992,0.04742
2.0205,2,3,0.7879,0.58441,1.363007,0.436915,105.011,0.048111
2.0205,2,4,0.7879,0.586869,1.356747,0.439968,142.0769,0.04613
2.0205,2,5,0.7879,0.588264,1.299055,0.463256,177.0471,0.048569
2.0205,2,6,0.7879,0.557727,1.58444,0.461316,200.5905,0.048218
2.0205,2,7,0.7879,0.55373,1.3986,0.453514,236.4642,0.047762
2.0205,3,0,0.7879,0.654057,1.814925,0.224856,0.0,0.044586
2.0205,3,1,0.7879,0.625044,2.09733,0.227863,31.5812,0.044192
2.0205,3,2,0.7879,0.651625,2.143572,0.229177,65.8009,0.044156
2.0205,3,3,0.7879,0.562783,2.020293,0.236262,98.4568,0.045659
2.0205,3,4,0.7879,0.608326,1.946806,0.231433,134.483,0.046309
2.0205,3,5,0.7879,0.545875,2.228367,0.223488,165.4523,0.041678
2.0205,3,6,0.7879,0.606275,1.778043,0.226071,185.8155,0.047185
2.0205,3,7,0.7879,0.6503,1.955549,0.223375,211.4556,0.047248
2.0205,3,8,0.7879,0.579654,1.9882,0.225867,256.8057,0.046994
2.0205,3,9,0.7879,0.642038,2.057729,0.246948,279.8808,0.043573
2.0205,3,10,0.7879,0.583443,2.118556,0.233976,314.5683,0.047408
2.0205,3,11,0.7879,0.604656,2.0197,0.233471,348.0783,0.043988
2.0205,3,12,0.7879,0.598041,2.096003,0.234708,367.7461,0.049558
4.5486,1,0,0.008,1.063245,1.823842,0.880649,0.0,0.140205
4.5486,1,1,0.008,1.010254,1.759662,0.946154,27.9492,0.126183
4.5486,1,2,0.008,1.176952,1.907595,0.919825,53.1289,0.140943
4.5486,1,3,0.008,1.089469,1.739033,0.935219,79.9929,0.124371
4.5486,1,4,0.008,1.021144,1.781744,0.976263,110.3046,0.124022
4.5486,2,0,0.008,1.316204,2.555281,0.584786,0.0,0.127937
4.5486,2,1,0.008,1.284195,2.560408,0.620216,34.3218,0.102624
4.5486,2,2,0.008,1.229298,2.5606,0.624481,68.3865,0.118989
4.5486,2,3,0.008,1.323964,2.583902,0.57806,105.7954,0.114859
4.5486,2,4,0.008,1.219193,2.564993,0.557547,137.8831,0.120171
4.5486,2,5,0.008,1.242448,2.584035,0.563982,179.1381,0.130164
4.5486,2,6,0.008,1.179149,2.514439,0.62727,209.6302,0.124154
4.5486,2,7,0.008,1.202219,2.550199,0.5964,241.9859,0.109137
4.5486,3,0,0.008,1.28824,3.361942,0.263791,0.0,0.10071
4.5486,3,1,0.008,1.461842,3.47041,0.318702,30.8981,0.101538
4.5486,3,2,0.008,1.324093,3.508688,0.323599,62.9125,0.105678
4.5486,3,3,0.008,1.407228,3.574038,0.297977,88.3342,0.105282
4.5486,3,4,0.008,1.32779,3.646738,0.306105,127.7055,0.105044
4.5486,3,5,0.008,1.317048,4.135632,0.276343,155.4914,0.100592
4.5486,3,6,0.008,1.221239,3.564275,0.288993,193.7972,0.102578
4.5486,3,7,0.008,1.38031,3.797181,0.306485,212.5965,0.115661
4.5486,3,8,0.008,1.306383,3.394136,0.295301,251.4059,0.104753
4.5486,3,9,0.008,1.467204,3.590836,0.296011,287.4642,0.1083
4.5486,3,10,0.008,1.406495,3.720539,0.302096,314.7208,0.108893
4.5486,3,11,0.008,1.270539,3.833026,0.315673,344.3835,0.106407
4.5486,3,12,0.008,1.371976,3.643828,0.301584,375.755,0.095701
2.4078,1,0,0.6485,0.566179,1.175905,0.800881,0.0,0.069511
2.4078,1,1,0.6485,0.563135,1.197517,0.71982,27.6982,0.06151
2.4078,1,2,0.6485,0.64209,1.1279,0.713458,53.5593,0.062188
2.4078,1,3,0.6485,0.588029,0.989377,0.721174,81.9508,0.067535
2.4078,1,4,0.6485,0.604591,1.120746,0.682665,109.3208,0.061625
2.4078,2,0,0.6485,0.657596,1.558052,0.490946,0.0,0.060915
2.4078,2,1,0.6485,0.672077,1.59302,0.45648,34.6932,0.056185
2.4078,2,2,0.6485,0.636471,1.63071,0.476926,67.9694,0.063821
2.4078,2,3,0.6485,0.662436,1.663262,0.469059,103.4075,0.064584
2.4078,2,4,0.6485,0.668822,1.574484,0.45223,135.2147,0.057695
2.4078,2,5,0.6485,0.653169,1.583661,0.473272,175.1594,0.065067
2.4078,2,6,0.6485,0.729487,1.622662,0.512697,211.8925,0.054435
2.4078,2,7,0.6485,0.686106,1.596449,0.483591,236.3536,0.058059
2.4078,3,0,0.6485,0.736798,2.185978,0.246129,0.0,0.055589
2.4078,3,1,0.6485,0.664325,2.432575,0.242108,31.8429,0.0536
2.4078,3,2,0.6485,0.758727,2.272973,0.246248,62.9139,0.051809
2.4078,3,3,0.6485,0.67207,2.374211,0.248602,94.8111,0.057017
2.4078,3,4,0.6485,0.794833,2.284425,0.246366,129.1475,0.052534
2.4078,3,5,0.6485,0.742366,2.218698,0.254566,159.5315,0.054619
2.4078,3,6,0.6485,0.723227,2.285452,0.255198,194.9113,0.055803
2.4078,3,7,0.6485,0.671128,2.369793,0.243497,231.0712,0.058689
2.4078,3,8,0.6485,0.677643,2.186114,0.243629,253.3272,0.054332
2.4078,3,9,0.6485,0.751148,2.309989,0.249584,299.6745,0.058075
2.4078,3,10,0.6485,0.707833,2.500712,0.238222,311.8667,0.052581
2.4078,3,11,0.6485,0.661838,2.253445,0.250655,371.5165,0.053181
2.4078,3,12,0.6485,0.748431,2.14844,0.238318,378.1057,0.051258
3.6113,1,0,0.6408,0.872966,1.719239,0.718762,0.0,0.095176
3.6113,1,1,0.6408,0.786365,1.833607,0.79262,27.6604,0.098221
3.6113,1,2,0.6408,0.831052,1.812123,0.750874,54.1298,0.097145
3.6113,1,3,0.6408,0.833236,1.724769,0.676514,83.963,0.111136
3.6113,1,4,0.6408,0.871539,1.702365,0.795782,108.508,0.097388
3.6113,2,0,0.6408,0.989187,2.448864,0.506281,0.0,0.089453
3.6113,2,1,0.6408,1.011304,2.655146,0.468573,33.5873,0.091798
3.6113,2,2,0.6408,0.959361,2.387569,0.470411,69.2559,0.091495
3.6113,2,3,0.6408,0.878906,2.329732,0.466205,100.8756,0.08785
3.6113,2,4,0.6408,0.979737,2.417908,0.519312,137.8676,0.086874
3.6113,2,5,0.6408,0.988061,2.517567,0.491351,166.4194,0.090868
3.6113,2,6,0.6408,1.066128,2.29547,0.506523,209.3402,0.090294
3.6113,2,7,0.6408,1.020112,2.141715,0.468243,240.2028,0.089207
3.6113,3,0,0.6408,1.06994,3.615051,0.241206,0.0,0.082001
3.6113,3,1,0.6408,1.073178,3.648628,0.255528,31.341,0.074345
3.6113,3,2,0.6408,1.109842,3.506094,0.232828,64.1968,0.076636
3.6113,3,3,0.6408,1.133349,3.338152,0.239585,95.3397,0.076062
3.6113,3,4,0.6408,1.066836,3.197422,0.234142,120.5698,0.090501
3.6113,3,5,0.6408,1.200639,3.3956,0.244294,156.4628,0.083132
3.6113,3,6,0.6408,1.096234,3.777709,0.250394,191.155,0.079953
3.6113,3,7,0.6408,1.117769,3.622377,0.222743,217.7145,0.0769
3.6113,3,8,0.6408,1.134524,3.540839,0.243635,256.561,0.086091
3.6113,3,9,0.6408,1.13195,3.452506,0.258439,281.5104,0.084437
3.6113,3,10,0.6408,1.020082,3.496784,0.239102,319.7909,0.077144
3.6113,3,11,0.6408,0.949243,3.232576,0.248249,348.2162,0.084366
3.6113,3,12,0.6408,1.047838,3.421994,0.258553,375.7105,0.085667
2.7885,1,0,0.5936,0.684535,1.307713,0.748254,0.0,0.07077
2.7885,1,1,0.5936,0.650364,1.359653,0.671083,28.3143,0.077916
2.7885,1,2,0.5936,0.703177,1.213051,0.774855,55.0339,0.075622
2.7885,1,3,0.5936,0.717632,1.281162,0.761998,82.9814,0.070469
2.7885,1,4,0.5936,0.685878,1.197155,0.696231,112.0728,0.070243
2.7885,2,0,0.5936,0.744094,1.722425,0.491628,0.0,0.069695
2.7885,2,1,0.5936,0.739185,1.828114,0.498005,34.5711,0.066359
2.7885,2,2,0.5936,0.755732,1.936975,0.492172,66.9583,0.068724
2.7885,2,3,0.5936,0.684321,1.547405,0.47932,99.3958,0.069417
2.7885,2,4,0.5936,0.802844,2.041938,0.506647,133.4668,0.061986
2.7885,2,5,0.5936,0.743601,1.778281,0.508489,168.2342,0.074484
2.7885,2,6,0.5936,0.727737,1.793775,0.448016,213.4442,0.073503
2.7885,2,7,0.5936,0.756596,1.832598,0.482779,237.0353,0.063849
2.7885,3,0,0.5936,0.809402,2.456292,0.232767,0.0,0.068058
2.7885,3,1,0.5936,0.823347,2.560138,0.256543,33.1603,0.060072
2.7885,3,2,0.5936,0.825336,2.728821,0.246084,64.2324,0.057013
2.7885,3,3,0.5936,0.916885,2.511162,0.268106,94.247,0.0617
2.7885,3,4,0.5936,0.818526,2.464737,0.258393,122.411,0.063241
2.7885,3,5,0.5936,0.800014,2.644724,0.261206,156.2852,0.061416
2.7885,3,6,0.5936,0.792476,2.646042,0.251148,189.674,0.061078
2.7885,3,7,0.5936,0.845793,2.750806,0.240854,220.0738,0.057622
2.7885,3,8,0.5936,0.799251,2.712704,0.246726,257.1336,0.063562
2.7885,3,9,0.5936,0.841754,2.774528,0.254242,292.8203,0.057931
2.7885,3,10,0.5936,0.838001,2.597488,0.240778,313.642,0.064176
2.7885,3,11,0.5936,0.758075,2.472903,0.242546,351.7772,0.062137
2.7885,3,12,0.5936,0.849988,2.737364,0.248763,386.8979,0.062846
3.6947,1,0,0.5125,0.858385,1.690229,0.710382,0.0,0.102943
3.6947,1,1,0.5125,0.885338,1.638275,0.793897,26.9096,0.104637
3.6947,1,2,0.5125,0.87959,1.581211,0.717346,55.0927,0.106367
3.6947,1,3,0.5125,0.809045,1.625474,0.76421,81.1137,0.096354
3.6947,1,4,0.5125,0.777587,1.701265,0.693584,107.8951,0.101715
3.6947,2,0,0.5125,0.991453,2.436034,0.514874,0.0,0.099257
3.6947,2,1,0.5125,0.961799,2.414853,0.508623,34.8272,0.0959
3.6947,2,2,0.5125,0.897181,2.429505,0.468032,69.9943,0.084063
3.6947,2,3,0.5125,0.957591,2.198402,0.510116,102.4616,0.095882
3.6947,2,4,0.5125,0.989752,2.386945,0.513752,138.4722,0.09035
3.6947,2,5,0.5125,0.905846,2.437774,0.49558,173.0708,0.08864
3.6947,2,6,0.5125,0.928244,2.359088,0.512622,198.7128,0.092137
3.6947,2,7,0.5125,1.040737,2.498043,0.499436,233.9688,0.094263
3.6947,3,0,0.5125,1.180887,3.382064,0.260107,0.0,0.084536
3.6947,3,1,0.5125,1.066988,3.447529,0.26237,32.6923,0.086007
3.6947,3,2,0.5125,1.101898,3.536023,0.255152,63.9953,0.089829
3.6947,3,3,0.5125,1.086508,3.52325,0.263896,92.2891,0.081671
3.6947,3,4,0.5125,1.061205,3.253321,0.232545,128.3309,0.08313
3.6947,3,5,0.5125,1.109258,3.336398,0.265476,155.4472,0.087382
3.6947,3,6,0.5125,1.057339,3.412665,0.258062,187.5233,0.082248
3.6947,3,7,0.5125,1.090296,3.415505,0.244325,219.1217,0.079055
3.6947,3,8,0.5125,1.0526,3.581012,0.256318,240.6834,0.075327
3.6947,3,9,0.5125,1.133611,3.523604,0.254096,280.2325,0.085715
3.6947,3,10,0.5125,1.083066,3.273584,0.242089,319.3444,0.078737
3.6947,3,11,0.5125,1.114873,3.360277,0.233583,341.7257,0.08989
3.6947,3,12,0.5125,1.053062,3.047148,0.235894,382.4596,0.079516
3.8456,1,0,0.5982,0.901676,1.775354,0.737457,0.0,0.112035
3.8456,1,1,0.5982,0.859359,1.680893,0.761204,27.3304,0.10593
3.8456,1,2,0.5982,0.910401,1.777124,0.750963,54.993,0.105721
3.8456,1,3,0.5982,0.905604,1.923039,0.690811,82.7788,0.102215
3.8456,1,4,0.5982,0.912065,1.633345,0.809925,107.5099,0.098122
3.8456,2,0,0.5982,1.081598,2.799535,0.483694,0.0,0.091518
3.8456,2,1,0.5982,0.947309,2.4486,0.512361,35.2187,0.099447
3.8456,2,2,0.5982,1.008226,2.66681,0.50868,67.7179,0.09167
3.8456,2,3,0.5982,1.142731,2.666139,0.525029,105.3561,0.104012
3.8456,2,4,0.5982,0.970151,2.423178,0.505426,135.1127,0.096194
3.8456,2,5,0.5982,1.030235,2.739958,0.469106,174.231,0.097231
3.8456,2,6,0.5982,0.988072,2.823212,0.483284,193.3129,0.094124
3.8456,2,7,0.5982,1.020292,2.471405,0.477309,235.5702,0.099267
3.8456,3,0,0.5982,1.116021,3.806311,0.258986,0.0,0.085103
3.8456,3,1,0.5982,1.109959,3.563321,0.241746,31.7199,0.08816
3.8456,3,2,0.5982,1.15059,3.304492,0.235059,63.5894,0.078197
3.8456,3,3,0.5982,1.119698,3.576236,0.248547,96.1134,0.087276
3.8456,3,4,0.5982,1.193808,3.392553,0.250904,125.71,0.078997
3.8456,3,5,0.5982,1.211773,3.467358,0.2175,160.7844,0.090176
3.8456,3,6,0.5982,1.137155,3.522291,0.222972,187.581,0.086936
3.8456,3,7,0.5982,1.046173,3.844902,0.243686,218.1329,0.085872
3.8456,3,8,0.5982,1.190612,3.645532,0.254944,241.6491,0.083771
3.8456,3,9,0.5982,1.19624,3.902823,0.256288,290.0861,0.087573
3.8456,3,10,0.5982,1.167952,3.622166,0.236604,310.5155,0.084957
3.8456,3,11,0.5982,1.16203,3.50212,0.242392,349.3039,0.090983
3.8456,3,12,0.5982,1.129754,3.573308,0.233272,368.7489,0.085737
1.7616,1,0,0.4881,0.422721,0.870634,0.746817,0.0,0.050922
1.7616,1,1,0.4881,0.383936,0.762865,0.762786,27.96,0.045509
1.7616,1,2,0.4881,0.401488,0.805778,0.79867,55.1667,0.045563
1.7616,1,3,0.4881,0.433883,0.792282,0.784751,84.2637,0.0437
1.7616,1,4,0.4881,0.417423,0.795618,0.772546,116.7686,0.048008
1.7616,2,0,0.4881,0.50583,1.048384,0.502089,0.0,0.04625
1.7616,2,1,0.4881,0.460269,1.151183,0.513259,34.1701,0.038656
1.7616,2,2,0.4881,0.492418,1.072175,0.503201,68.9889,0.046918
1.7616,2,3,0.4881,0.460599,1.088781,0.482822,100.8019,0.043537
1.7616,2,4,0.4881,0.418355,1.131641,0.536441,135.8419,0.042638
1.7616,2,5,0.4881,0.499493,1.171327,0.527609,165.6064,0.043036
1.7616,2,6,0.4881,0.468085,1.144559,0.49613,201.1797,0.041969
1.7616,2,7,0.4881,0.493751,1.201737,0.550974,237.9557,0.045012
1.7616,3,0,0.4881,0.547762,1.623882,0.258794,0.0,0.039266
1.7616,3,1,0.4881,0.537268,1.495572,0.280026,30.9487,0.034285
1.7616,3,2,0.4881,0.494927,1.664488,0.230628,63.9972,0.03886
1.7616,3,3,0.4881,0.50779,1.650815,0.238404,97.6785,0.039137
1.7616,3,4,0.4881,0.547874,1.689028,0.26105,124.202,0.037391
1.7616,3,5,0.4881,0.542022,1.557688,0.262999,152.2559,0.038443
1.7616,3,6,0.4881,0.51341,1.601271,0.226592,202.7187,0.039295
1.7616,3,7,0.4881,0.497073,1.623542,0.242709,222.7441,0.041391
1.7616,3,8,0.4881,0.527329,1.503632,0.256214,264.7186,0.039493
1.7616,3,9,0.4881,0.558815,1.636568,0.264785,286.2672,0.037897
1.7616,3,10,0.4881,0.481988,1.47697,0.235717,308.4424,0.040037
1.7616,3,11,0.4881,0.544601,1.642476,0.249826,352.5078,0.038974
1.7616,3,12,0.4881,0.491288,1.525751,0.274174,365.669,0.041631
1.6881,1,0,0.2539,0.381129,0.694927,0.855258,0.0,0.051296
1.6881,1,1,0.2539,0.401639,0.738828,0.829364,28.633,0.051363
1.6881,1,2,0.2539,0.419701,0.728051,0.816513,53.9734,0.047273
1.6881,1,3,0.2539,0.409445,0.706601,0.775971,83.0064,0.045723
1.6881,1,4,0.2539,0.388678,0.728535,0.913433,109.5936,0.04513
1.6881,2,0,0.2539,0.461594,0.988029,0.585755,0.0,0.044606
1.6881,2,1,0.2539,0.453381,0.983694,0.569104,34.2631,0.040671
1.6881,2,2,0.2539,0.488318,0.919166,0.526371,71.1044,0.04025
1.6881,2,3,0.2539,0.500795,0.983162,0.550471,97.2786,0.044535
1.6881,2,4,0.2539,0.456053,1.088812,0.508738,132.4253,0.042842
1.6881,2,5,0.2539,0.431773,1.000472,0.571205,176.1643,0.048005
1.6881,2,6,0.2539,0.471672,0.957099,0.535678,206.7957,0.0437
1.6881,2,7,0.2539,0.432585,1.000211,0.551515,236.4444,0.044113
1.6881,3,0,0.2539,0.454347,1.474952,0.272009,0.0,0.034704
1.6881,3,1,0.2539,0.523676,1.549654,0.259441,32.3718,0.03906
1.6881,3,2,0.2539,0.526772,1.565809,0.273479,63.3046,0.041116
1.6881,3,3,0.2539,0.516153,1.336912,0.281866,97.4296,0.039215
1.6881,3,4,0.2539,0.462046,1.457264,0.296222,135.1645,0.039336
1.6881,3,5,0.2539,0.483141,1.338805,0.287667,153.9448,0.039109
1.6881,3,6,0.2539,0.481292,1.393317,0.27461,183.5097,0.037177
1.6881,3,7,0.2539,0.486837,1.727971,0.271696,227.5018,0.039201
1.6881,3,8,0.2539,0.502554,1.608874,0.25392,245.9677,0.03708
1.6881,3,9,0.2539,0.562847,1.435407,0.274976,285.3472,0.039681
1.6881,3,10,0.2539,0.518623,1.441032,0.273681,304.4422,0.040549
1.6881,3,11,0.2539,0.548684,1.499102,0.262944,354.362,0.035047
1.6881,3,12,0.2539,0.508902,1.446524,0.288633,378.1881,0.038181
2.5846,1,0,0.1675,0.585832,1.020816,0.850354,0.0,0.075817
2.5846,1,1,0.1675,0.660634,1.072283,0.861429,27.4569,0.076955
2.5846,1,2,0.1675,0.649767,1.092949,0.84344,56.492,0.078537
2.5846,1,3,0.1675,0.61687,1.134714,0.796814,83.4507,0.078801
2.5846,1,4,0.1675,0.661195,1.058303,0.86433,111.1452,0.077038
2.5846,2,0,0.1675,0.662493,1.556442,0.556199,0.0,0.06303
2.5846,2,1,0.1675,0.678782,1.40228,0.554269,35.0638,0.071671
2.5846,2,2,0.1675,0.751098,1.524481,0.589292,68.2129,0.058734
2.5846,2,3,0.1675,0.746737,1.549728,0.551156,100.8782,0.063831
2.5846,2,4,0.1675,0.669914,1.436511,0.610703,138.4623,0.068532
2.5846,2,5,0.1675,0.776169,1.626977,0.547195,172.0615,0.068493
2.5846,2,6,0.1675,0.719576,1.607078,0.578624,207.0535,0.071949
2.5846,2,7,0.1675,0.688112,1.481794,0.622133,244.6748,0.076865
2.5846,3,0,0.1675,0.742457,2.219554,0.30632,0.0,0.063829
2.5846,3,1,0.1675,0.774544,2.416249,0.26672,31.9454,0.058668
2.5846,3,2,0.1675,0.847029,2.203193,0.28025,63.2728,0.055412
2.5846,3,3,0.1675,0.721016,2.014868,0.269777,96.6086,0.053649
2.5846,3,4,0.1675,0.832474,2.127255,0.286334,127.1274,0.060367
2.5846,3,5,0.1675,0.773312,2.121763,0.284635,158.5101,0.058479
2.5846,3,6,0.1675,0.746729,2.146778,0.274589,191.5129,0.062465
2.5846,3,7,0.1675,0.77238,2.029102,0.28622,223.0024,0.059117
2.5846,3,8,0.1675,0.762588,1.973387,0.287645,250.0547,0.056323
2.5846,3,9,0.1675,0.769728,2.146055,0.278334,295.2386,0.050127
2.5846,3,10,0.1675,0.790366,2.282512,0.281673,311.9411,0.065362
2.5846,3,11,0.1675,0.78465,2.22919,0.300938,358.7241,0.058996
2.5846,3,12,0.1675,0.764969,2.380348,0.289337,391.4193,0.060407
3.2301,1,0,0.6519,0.768848,1.491397,0.722739,0.0,0.091396
3.2301,1,1,0.6519,0.766332,1.574494,0.665581,28.1275,0.086038
3.2301,1,2,0.6519,0.725575,1.635673,0.817317,55.2869,0.088315
3.2301,1,3,0.6519,0.778039,1.517427,0.751749,80.8967,0.094299
3.2301,1,4,0.6519,0.721386,1.512655,0.709403,110.9949,0.088086
3.2301,2,0,0.6519,0.940598,2.29386,0.45131,0.0,0.081641
3.2301,2,1,0.6519,0.86435,2.184129,0.457034,35.3088,0.081743
3.2301,2,2,0.6519,0.743233,2.093123,0.464844,69.4372,0.086397
3.2301,2,3,0.6519,0.884383,2.159814,0.483776,102.6089,0.07964
3.2301,2,4,0.6519,0.856831,2.153594,0.452489,135.1098,0.083708
3.2301,2,5,0.6519,0.860413,2.163093,0.499548,173.8263,0.083285
3.2301,2,6,0.6519,0.774098,2.220037,0.460305,211.2595,0.078909
3.2301,2,7,0.6519,0.833743,2.237362,0.479363,239.7691,0.077679
3.2301,3,0,0.6519,0.968635,3.280592,0.228145,0.0,0.076365
3.2301,3,1,0.6519,1.03731,3.257966,0.246909,31.3506,0.075994
3.2301,3,2,0.6519,0.962138,3.029487,0.237876,62.7853,0.072793
3.2301,3,3,0.6519,0.98713,3.067877,0.242934,95.4661,0.074901
3.2301,3,4,0.6519,0.986369,3.079278,0.230143,127.3486,0.074099
3.2301,3,5,0.6519,0.949207,2.942109,0.229738,158.935,0.074663
3.2301,3,6,0.6519,1.060903,3.023723,0.247094,187.7085,0.074813
3.2301,3,7,0.6519,0.9177,3.15039,0.23858,225.9688,0.070245
3.2301,3,8,0.6519,1.018004,2.815962,0.238598,248.21,0.073582
3.2301,3,9,0.6519,0.957581,3.160881,0.253906,285.7189,0.072402
3.2301,3,10,0.6519,1.003557,2.997178,0.252556,314.5204,0.070608
3.2301,3,11,0.6519,0.925617,3.108461,0.249715,344.4766,0.076141
3.2301,3,12,0.6519,0.887753,3.087503,0.226629,403.4292,0.071403
3.946,1,0,0.3317,1.018426,1.896136,0.748855,0.0,0.111824
3.946,1,1,0.3317,0.904844,1.606307,0.790025,27.2703,0.106074
3.946,1,2,0.3317,0.905875,1.808716,0.846488,53.4627,0.106273
3.946,1,3,0.3317,0.975008,1.828377,0.736493,83.1855,0.114728
3.946,1,4,0.3317,0.945169,1.850069,0.79446,113.3887,0.109451
3.946,2,0,0.3317,1.114611,2.455802,0.549843,0.0,0.095392
3.946,2,1,0.3317,1.111385,2.491777,0.591481,34.3366,0.099025
3.946,2,2,0.3317,0.968055,2.535319,0.551198,66.5346,0.099729
3.946,2,3,0.3317,1.014833,2.544055,0.531702,101.2712,0.092258
3.946,2,4,0.3317,1.067231,2.433062,0.510329,133.1367,0.097254
3.946,2,5,0.3317,1.059088,2.429662,0.511849,166.6275,0.094573
3.946,2,6,0.3317,1.064591,2.278741,0.554861,214.7678,0.094278
3.946,2,7,0.3317,0.986492,2.205721,0.581619,234.2717,0.099301
3.946,3,0,0.3317,1.167582,3.765066,0.263122,0.0,0.089801
3.946,3,1,0.3317,1.220154,3.416147,0.265932,30.2807,0.090044
3.946,3,2,0.3317,1.169652,3.699785,0.267314,65.457,0.094562
3.946,3,3,0.3317,1.099795,3.101105,0.259573,91.7782,0.085635
3.946,3,4,0.3317,1.15867,3.741633,0.258517,128.5554,0.094204
3.946,3,5,0.3317,1.186406,3.314896,0.290271,159.997,0.095066
3.946,3,6,0.3317,1.220863,3.586976,0.25018,190.0098,0.088741
3.946,3,7,0.3317,1.194566,3.803312,0.275877,218.5319,0.085237
3.946,3,8,0.3317,1.199506,3.526552,0.256671,248.1106,0.082006
3.946,3,9,0.3317,1.168279,3.564572,0.277569,282.0641,0.089635
3.946,3,10,0.3317,1.218998,3.644096,0.261955,328.0476,0.095984
3.946,3,11,0.3317,1.233908,3.609544,0.26679,332.6047,0.090771
3.946,3,12,0.3317,1.146293,3.309702,0.265603,385.9376,0.086285
4.5796,1,0,0.1593,1.051838,1.865169,0.809356,0.0,0.134027
4.5796,1,1,0.1593,1.095129,2.033467,0.854725,26.8416,0.132845
4.5796,1,2,0.1593,1.056383,1.949469,0.777973,56.0096,0.127011
4.5796,1,3,0.1593,1.13456,1.806287,0.83824,85.2061,0.132804
4.5796,1,4,0.1593,1.108448,1.868208,0.80911,102.4318,0.138916
4.5796,2,0,0.1593,1.261297,2.838752,0.578084,0.0,0.123322
4.5796,2,1,0.1593,1.279857,2.534202,0.539171,34.4445,0.113083
4.5796,2,2,0.1593,1.282783,2.69355,0.570273,70.5193,0.113554
4.5796,2,3,0.1593,1.257089,2.706367,0.596346,101.4899,0.120167
4.5796,2,4,0.1593,1.175759,2.813834,0.524018,135.2888,0.122967
4.5796,2,5,0.1593,1.262946,2.830004,0.560862,171.8465,0.101148
4.5796,2,6,0.1593,1.303425,2.845106,0.570985,191.1236,0.109705
4.5796,2,7,0.1593,1.226146,2.595426,0.585321,255.2105,0.119559
4.5796,3,0,0.1593,1.301428,3.745316,0.30013,0.0,0.105388
4.5796,3,1,0.1593,1.350613,3.868077,0.285249,32.6398,0.095483
4.5796,3,2,0.1593,1.324153,3.680995,0.28587,65.3449,0.108404
4.5796,3,3,0.1593,1.395358,3.805983,0.310623,93.1826,0.105864
4.5796,3,4,0.1593,1.389744,3.853365,0.288154,127.4453,0.114348
4.5796,3,5,0.1593,1.436263,3.771728,0.278323,153.9535,0.097636
4.5796,3,6,0.1593,1.277599,3.647993,0.295051,189.7273,0.106917
4.5796,3,7,0.1593,1.331452,3.665443,0.291504,215.3885,0.109869
4.5796,3,8,0.1593,1.31698,3.808119,0.302519,259.7098,0.101277
4.5796,3,9,0.1593,1.395789,3.45311,0.308971,283.1001,0.104016
4.5796,3,10,0.1593,1.403973,3.841175,0.297391,312.8522,0.092016
4.5796,3,11,0.1593,1.292759,4.098561,0.26279,331.4057,0.109972
4.5796,3,12,0.1593,1.445185,4.261114,0.292157,382.8642,0.108342
4.5988,1,0,0.0998,1.154334,1.973542,0.859902,0.0,0.132255
4.5988,1,1,0.0998,1.047128,1.924073,0.903358,27.8076,0.139529
4.5988,1,2,0.0998,1.116717,1.954073,0.814211,55.1877,0.138255
4.5988,1,3,0.0998,1.201122,2.047826,0.88518,85.4979,0.139219
